timestamp,load_MW,temperature_2m,relative_humidity_2m,is_holiday,holiday_name
2023-04-01 00:00:00,2171.1675,16.6,97,0,
2023-04-01 01:00:00,2059.9533333333334,16.0,98,0,
2023-04-01 02:00:00,1994.8266666666666,15.5,99,0,
2023-04-01 03:00:00,1967.6691666666666,15.2,99,0,
2023-04-01 04:00:00,2043.0525,15.1,98,0,
2023-04-01 05:00:00,2276.295833333333,16.5,96,0,
2023-04-01 06:00:00,2726.5016666666666,16.7,95,0,
2023-04-01 07:00:00,3059.0333333333333,17.4,94,0,
2023-04-01 08:00:00,3108.974166666667,19.3,86,0,
2023-04-01 09:00:00,3263.5033333333336,21.2,77,0,
2023-04-01 10:00:00,3401.0741666666668,22.6,70,0,
2023-04-01 11:00:00,3361.1808333333333,23.9,65,0,
2023-04-01 12:00:00,3265.2508333333335,24.7,61,0,
2023-04-01 13:00:00,3003.52,25.3,57,0,
2023-04-01 14:00:00,3002.271666666667,25.7,52,0,
2023-04-01 15:00:00,2983.5533333333333,25.7,50,0,
2023-04-01 16:00:00,2980.5416666666665,23.9,56,0,
2023-04-01 17:00:00,3118.8325,24.1,58,0,
2023-04-01 18:00:00,3102.625,23.2,62,0,
2023-04-01 19:00:00,3058.0825,20.3,80,0,
2023-04-01 20:00:00,2835.6716666666666,18.7,88,0,
2023-04-01 21:00:00,2585.1675,18.6,90,0,
2023-04-01 22:00:00,2418.9275000000002,19.1,85,0,
2023-04-01 23:00:00,2246.9191666666666,17.6,92,0,
2023-04-02 00:00:00,2082.5116666666668,17.7,90,0,
2023-04-02 01:00:00,1962.1391666666666,18.7,87,0,
2023-04-02 02:00:00,1899.9866666666667,18.6,86,0,
2023-04-02 03:00:00,1880.365,18.3,89,0,
2023-04-02 04:00:00,1949.5633333333335,17.8,93,0,
2023-04-02 05:00:00,2103.6325,15.9,98,0,
2023-04-02 06:00:00,2447.215,16.6,98,0,
2023-04-02 07:00:00,2780.616666666667,18.7,90,0,
2023-04-02 08:00:00,2911.3799999999997,21.5,76,0,
2023-04-02 09:00:00,3131.7275000000004,23.9,66,0,
2023-04-02 10:00:00,3302.8566666666666,25.4,60,0,
2023-04-02 11:00:00,3321.105833333333,26.7,55,0,
2023-04-02 12:00:00,3190.1533333333336,27.6,50,0,
2023-04-02 13:00:00,2932.83,28.2,45,0,
2023-04-02 14:00:00,2863.77,28.3,43,0,
2023-04-02 15:00:00,2800.9175,28.3,42,0,
2023-04-02 16:00:00,2807.775833333333,27.9,42,0,
2023-04-02 17:00:00,2882.5,26.7,49,0,
2023-04-02 18:00:00,2959.119166666667,24.1,61,0,
2023-04-02 19:00:00,3064.0125000000003,22.8,62,0,
2023-04-02 20:00:00,2914.2683333333334,21.7,62,0,
2023-04-02 21:00:00,2714.396666666667,20.7,66,0,
2023-04-02 22:00:00,2557.9016666666666,19.1,75,0,
2023-04-02 23:00:00,2379.1033333333335,18.4,78,0,
2023-04-03 00:00:00,2195.5333333333333,17.9,80,0,
2023-04-03 01:00:00,2081.193333333333,19.9,69,0,
2023-04-03 02:00:00,2024.4141666666667,18.2,76,0,
2023-04-03 03:00:00,1994.8108333333332,16.6,84,0,
2023-04-03 04:00:00,2088.3008333333332,16.4,85,0,
2023-04-03 05:00:00,2374.945833333333,17.4,86,0,
2023-04-03 06:00:00,2968.379166666667,18.6,80,0,
2023-04-03 07:00:00,3207.1066666666666,20.3,74,0,
2023-04-03 08:00:00,3235.361666666666,22.9,66,0,
2023-04-03 09:00:00,3433.5975,25.7,54,0,
2023-04-03 10:00:00,3576.976666666667,27.7,47,0,
2023-04-03 11:00:00,3549.3141666666666,29.0,44,0,
2023-04-03 12:00:00,3488.7291666666665,29.9,42,0,
2023-04-03 13:00:00,3196.0325,30.8,36,0,
2023-04-03 14:00:00,3288.885,31.3,30,0,
2023-04-03 15:00:00,3316.6516666666666,30.5,30,0,
2023-04-03 16:00:00,3365.861666666666,30.0,31,0,
2023-04-03 17:00:00,3332.465833333333,26.9,51,0,
2023-04-03 18:00:00,3347.7308333333335,23.8,60,0,
2023-04-03 19:00:00,3390.039166666667,22.7,61,0,
2023-04-03 20:00:00,3132.7958333333336,22.0,63,0,
2023-04-03 21:00:00,2851.431666666667,21.2,67,0,
2023-04-03 22:00:00,2711.0483333333336,20.2,69,0,
2023-04-03 23:00:00,2530.5275,19.4,71,0,
2023-04-04 00:00:00,2353.2075,18.8,73,1,Mahavira's Birthday
2023-04-04 01:00:00,2216.896666666667,18.4,74,1,Mahavira's Birthday
2023-04-04 02:00:00,2148.5425,17.8,76,1,Mahavira's Birthday
2023-04-04 03:00:00,2117.835,17.2,78,1,Mahavira's Birthday
2023-04-04 04:00:00,2163.5141666666664,17.7,75,1,Mahavira's Birthday
2023-04-04 05:00:00,2314.584166666667,17.9,79,1,Mahavira's Birthday
2023-04-04 06:00:00,2678.349166666667,17.9,79,1,Mahavira's Birthday
2023-04-04 07:00:00,3047.2058333333334,18.7,75,1,Mahavira's Birthday
2023-04-04 08:00:00,3177.8541666666665,19.6,73,1,Mahavira's Birthday
2023-04-04 09:00:00,3361.0141666666664,21.9,67,1,Mahavira's Birthday
2023-04-04 10:00:00,3535.1133333333332,24.1,58,1,Mahavira's Birthday
2023-04-04 11:00:00,3530.6808333333333,25.6,53,1,Mahavira's Birthday
2023-04-04 12:00:00,3431.1975,26.7,49,1,Mahavira's Birthday
2023-04-04 13:00:00,3142.431666666667,27.4,47,1,Mahavira's Birthday
2023-04-04 14:00:00,3197.325833333334,27.9,47,1,Mahavira's Birthday
2023-04-04 15:00:00,3214.1141666666667,28.0,45,1,Mahavira's Birthday
2023-04-04 16:00:00,3232.9166666666665,28.0,41,1,Mahavira's Birthday
2023-04-04 17:00:00,3315.713333333333,27.6,42,1,Mahavira's Birthday
2023-04-04 18:00:00,3370.3308333333334,25.1,49,1,Mahavira's Birthday
2023-04-04 19:00:00,3430.5466666666666,23.5,52,1,Mahavira's Birthday
2023-04-04 20:00:00,3198.6949999999997,22.4,54,1,Mahavira's Birthday
2023-04-04 21:00:00,2931.504166666667,21.9,53,1,Mahavira's Birthday
2023-04-04 22:00:00,2764.4150000000004,20.3,60,1,Mahavira's Birthday
2023-04-04 23:00:00,2591.0658333333336,19.8,63,1,Mahavira's Birthday
2023-04-05 00:00:00,2408.0208333333335,18.4,68,0,
2023-04-05 01:00:00,2274.8475,17.6,72,0,
2023-04-05 02:00:00,2197.5183333333334,16.8,76,0,
2023-04-05 03:00:00,2163.4616666666666,16.4,78,0,
2023-04-05 04:00:00,2229.6058333333335,16.3,77,0,
2023-04-05 05:00:00,2537.5591666666664,16.8,85,0,
2023-04-05 06:00:00,3158.6941666666667,17.2,83,0,
2023-04-05 07:00:00,3333.0941666666663,19.1,77,0,
2023-04-05 08:00:00,3313.0075,21.9,68,0,
2023-04-05 09:00:00,3496.7641666666664,24.5,57,0,
2023-04-05 10:00:00,3657.515,26.4,48,0,
2023-04-05 11:00:00,3642.8025,27.9,40,0,
2023-04-05 12:00:00,3545.5791666666664,29.1,31,0,
2023-04-05 13:00:00,3278.633333333333,29.8,27,0,
2023-04-05 14:00:00,3369.5033333333336,30.2,23,0,
2023-04-05 15:00:00,3402.269166666667,30.1,22,0,
2023-04-05 16:00:00,3403.8700000000003,29.6,22,0,
2023-04-05 17:00:00,3475.8583333333336,28.5,29,0,
2023-04-05 18:00:00,3476.909166666667,24.8,38,0,
2023-04-05 19:00:00,3512.1650000000004,23.8,34,0,
2023-04-05 20:00:00,3265.725,22.6,35,0,
2023-04-05 21:00:00,2988.4424999999997,21.7,38,0,
2023-04-05 22:00:00,2835.5766666666664,21.3,38,0,
2023-04-05 23:00:00,2647.3925,20.5,42,0,
2023-04-06 00:00:00,2452.903333333333,19.5,45,0,
2023-04-06 01:00:00,2317.4133333333334,19.2,46,0,
2023-04-06 02:00:00,2243.7491666666665,18.3,49,0,
2023-04-06 03:00:00,2202.655,17.3,54,0,
2023-04-06 04:00:00,2268.358333333333,16.7,57,0,
2023-04-06 05:00:00,2561.4675,18.4,60,0,
2023-04-06 06:00:00,3123.0925,18.6,65,0,
2023-04-06 07:00:00,3301.0625,20.0,67,0,
2023-04-06 08:00:00,3294.0266666666666,22.6,55,0,
2023-04-06 09:00:00,3453.6575,24.3,47,0,
2023-04-06 10:00:00,3598.5,27.4,36,0,
2023-04-06 11:00:00,3604.5591666666664,29.2,30,0,
2023-04-06 12:00:00,3533.0558333333333,30.3,28,0,
2023-04-06 13:00:00,3273.0400000000004,31.0,26,0,
2023-04-06 14:00:00,3400.9258333333332,31.3,24,0,
2023-04-06 15:00:00,3441.02,31.1,22,0,
2023-04-06 16:00:00,3462.0849999999996,30.7,22,0,
2023-04-06 17:00:00,3541.523333333333,29.6,25,0,
2023-04-06 18:00:00,3526.0183333333334,25.8,36,0,
2023-04-06 19:00:00,3538.619166666667,23.7,41,0,
2023-04-06 20:00:00,3299.0766666666664,23.6,32,0,
2023-04-06 21:00:00,3018.6458333333335,21.8,35,0,
2023-04-06 22:00:00,2862.179166666667,21.9,35,0,
2023-04-06 23:00:00,2689.3075000000003,21.5,36,0,
2023-04-07 00:00:00,2510.023333333333,20.4,42,1,Good Friday
2023-04-07 01:00:00,2380.7116666666666,18.9,49,1,Good Friday
2023-04-07 02:00:00,2301.679166666667,18.0,54,1,Good Friday
2023-04-07 03:00:00,2271.226666666667,18.1,55,1,Good Friday
2023-04-07 04:00:00,2313.0125000000003,17.6,59,1,Good Friday
2023-04-07 05:00:00,2489.9058333333332,17.4,65,1,Good Friday
2023-04-07 06:00:00,2829.653333333333,17.8,65,1,Good Friday
2023-04-07 07:00:00,3102.735,19.9,59,1,Good Friday
2023-04-07 08:00:00,3187.7608333333333,22.7,51,1,Good Friday
2023-04-07 09:00:00,3465.6416666666664,25.4,45,1,Good Friday
2023-04-07 10:00:00,3708.566666666667,27.6,35,1,Good Friday
2023-04-07 11:00:00,3741.3075000000003,29.3,25,1,Good Friday
2023-04-07 12:00:00,3658.2825,30.4,21,1,Good Friday
2023-04-07 13:00:00,3311.5591666666664,31.1,19,1,Good Friday
2023-04-07 14:00:00,3369.068333333333,31.3,18,1,Good Friday
2023-04-07 15:00:00,3377.3541666666665,31.1,18,1,Good Friday
2023-04-07 16:00:00,3399.4025,30.6,19,1,Good Friday
2023-04-07 17:00:00,3462.9175,29.7,22,1,Good Friday
2023-04-07 18:00:00,3488.179166666667,27.0,26,1,Good Friday
2023-04-07 19:00:00,3524.4075,25.5,27,1,Good Friday
2023-04-07 20:00:00,3296.3508333333334,24.6,27,1,Good Friday
2023-04-07 21:00:00,3028.4575,23.7,28,1,Good Friday
2023-04-07 22:00:00,2883.6583333333333,22.9,29,1,Good Friday
2023-04-07 23:00:00,2727.5608333333334,22.2,31,1,Good Friday
2023-04-08 00:00:00,2553.8016666666667,21.3,34,0,
2023-04-08 01:00:00,2414.478333333333,19.8,41,0,
2023-04-08 02:00:00,2338.8683333333333,18.9,45,0,
2023-04-08 03:00:00,2294.72,18.5,45,0,
2023-04-08 04:00:00,2327.6675,17.1,50,0,
2023-04-08 05:00:00,2487.1200000000003,17.1,54,0,
2023-04-08 06:00:00,2837.8575,17.6,54,0,
2023-04-08 07:00:00,3076.81,20.0,50,0,
2023-04-08 08:00:00,3102.045,23.5,43,0,
2023-04-08 09:00:00,3280.3191666666667,26.7,34,0,
2023-04-08 10:00:00,3477.8475,29.0,24,0,
2023-04-08 11:00:00,3490.285,30.2,21,0,
2023-04-08 12:00:00,3413.0008333333335,31.0,20,0,
2023-04-08 13:00:00,3173.5625,31.4,19,0,
2023-04-08 14:00:00,3241.191666666667,31.8,17,0,
2023-04-08 15:00:00,3250.8766666666666,31.7,16,0,
2023-04-08 16:00:00,3266.3875000000003,31.3,16,0,
2023-04-08 17:00:00,3328.9616666666666,30.4,20,0,
2023-04-08 18:00:00,3360.1766666666667,26.6,30,0,
2023-04-08 19:00:00,3406.269166666667,24.2,32,0,
2023-04-08 20:00:00,3210.603333333333,23.2,32,0,
2023-04-08 21:00:00,2980.8575,22.0,35,0,
2023-04-08 22:00:00,2848.644166666667,20.9,38,0,
2023-04-08 23:00:00,2703.2608333333333,21.4,35,0,
2023-04-09 00:00:00,2533.195,21.6,33,0,
2023-04-09 01:00:00,2400.6008333333334,20.3,38,0,
2023-04-09 02:00:00,2317.6675,19.0,46,0,
2023-04-09 03:00:00,2280.0158333333334,20.4,42,0,
2023-04-09 04:00:00,2311.5133333333333,21.5,38,0,
2023-04-09 05:00:00,2435.153333333333,19.7,48,0,
2023-04-09 06:00:00,2699.8475,18.0,56,0,
2023-04-09 07:00:00,2901.4408333333336,20.5,52,0,
2023-04-09 08:00:00,2986.89,25.0,44,0,
2023-04-09 09:00:00,3174.6983333333333,28.5,33,0,
2023-04-09 10:00:00,3351.26,30.9,22,0,
2023-04-09 11:00:00,3378.74,32.4,16,0,
2023-04-09 12:00:00,3344.6666666666665,32.8,14,0,
2023-04-09 13:00:00,3122.345,33.1,15,0,
2023-04-09 14:00:00,3148.4691666666663,33.1,15,0,
2023-04-09 15:00:00,3143.4358333333334,32.9,15,0,
2023-04-09 16:00:00,3152.1433333333334,32.7,16,0,
2023-04-09 17:00:00,3196.065,31.6,17,0,
2023-04-09 18:00:00,3233.409166666667,28.6,23,0,
2023-04-09 19:00:00,3329.265,28.3,19,0,
2023-04-09 20:00:00,3195.5074999999997,26.1,22,0,
2023-04-09 21:00:00,3019.635,25.6,26,0,
2023-04-09 22:00:00,2917.183333333333,22.6,32,0,
2023-04-09 23:00:00,2766.39625,23.3,29,0,
2023-04-10 00:00:00,2599.1733333333336,23.1,29,0,
2023-04-10 01:00:00,2472.403333333333,20.8,35,0,
2023-04-10 02:00:00,2396.5266666666666,20.6,37,0,
2023-04-10 03:00:00,2340.3175,22.5,31,0,
2023-04-10 04:00:00,2393.5666666666666,20.1,38,0,
2023-04-10 05:00:00,2648.4783333333335,20.2,39,0,
2023-04-10 06:00:00,3141.8475,19.7,46,0,
2023-04-10 07:00:00,3227.713333333333,21.9,42,0,
2023-04-10 08:00:00,3232.9025,25.3,36,0,
2023-04-10 09:00:00,3511.125,28.5,30,0,
2023-04-10 10:00:00,3758.1200000000003,31.0,24,0,
2023-04-10 11:00:00,3791.6825000000003,32.5,19,0,
2023-04-10 12:00:00,3750.2941666666666,33.0,18,0,
2023-04-10 13:00:00,3508.7058333333334,33.3,18,0,
2023-04-10 14:00:00,3622.9775000000004,33.1,18,0,
2023-04-10 15:00:00,3628.4083333333333,33.3,17,0,
2023-04-10 16:00:00,3604.0033333333336,33.1,17,0,
2023-04-10 17:00:00,3641.388333333334,32.1,20,0,
2023-04-10 18:00:00,3653.3608333333336,28.0,29,0,
2023-04-10 19:00:00,3695.98,27.3,25,0,
2023-04-10 20:00:00,3481.441666666667,24.3,30,0,
2023-04-10 21:00:00,3260.2508333333335,24.3,29,0,
2023-04-10 22:00:00,3149.0191666666665,23.7,30,0,
2023-04-10 23:00:00,2978.9891666666667,23.3,32,0,
2023-04-11 00:00:00,2798.4933333333333,21.3,37,0,
2023-04-11 01:00:00,2641.6716666666666,20.7,38,0,
2023-04-11 02:00:00,2538.0766666666664,20.6,38,0,
2023-04-11 03:00:00,2478.6575,20.7,37,0,
2023-04-11 04:00:00,2519.5525000000002,20.5,36,0,
2023-04-11 05:00:00,2779.765,19.4,45,0,
2023-04-11 06:00:00,3307.2325,19.7,46,0,
2023-04-11 07:00:00,3342.58,22.0,43,0,
2023-04-11 08:00:00,3326.840833333333,25.4,37,0,
2023-04-11 09:00:00,3576.4583333333335,29.0,29,0,
2023-04-11 10:00:00,3818.33,31.8,24,0,
2023-04-11 11:00:00,3863.0383333333334,33.4,19,0,
2023-04-11 12:00:00,3857.6025000000004,34.3,17,0,
2023-04-11 13:00:00,3618.9874999999997,34.9,18,0,
2023-04-11 14:00:00,3773.3025,35.9,14,0,
2023-04-11 15:00:00,3863.2658333333334,35.7,13,0,
2023-04-11 16:00:00,3864.463333333333,35.1,14,0,
2023-04-11 17:00:00,3889.3658333333333,33.9,17,0,
2023-04-11 18:00:00,3856.914166666667,31.5,21,0,
2023-04-11 19:00:00,3842.09,29.6,22,0,
2023-04-11 20:00:00,3634.6366666666668,29.1,22,0,
2023-04-11 21:00:00,3411.754166666667,28.4,22,0,
2023-04-11 22:00:00,3314.616666666667,26.8,25,0,
2023-04-11 23:00:00,3160.976666666667,24.7,29,0,
2023-04-12 00:00:00,2991.2016666666664,24.0,31,0,
2023-04-12 01:00:00,2829.7233333333334,23.7,32,0,
2023-04-12 02:00:00,2730.6133333333332,25.0,29,0,
2023-04-12 03:00:00,2670.8525,25.6,28,0,
2023-04-12 04:00:00,2699.2275,25.4,29,0,
2023-04-12 05:00:00,2935.7225,23.1,40,0,
2023-04-12 06:00:00,3403.98,24.5,38,0,
2023-04-12 07:00:00,3447.476666666667,26.0,37,0,
2023-04-12 08:00:00,3432.0008333333335,29.1,31,0,
2023-04-12 09:00:00,3739.0066666666667,31.7,26,0,
2023-04-12 10:00:00,4044.6433333333334,34.5,19,0,
2023-04-12 11:00:00,4131.925,35.5,18,0,
2023-04-12 12:00:00,4104.841666666666,36.2,17,0,
2023-04-12 13:00:00,3840.1516666666666,36.3,16,0,
2023-04-12 14:00:00,3979.659166666667,36.4,16,0,
2023-04-12 15:00:00,4097.575,35.7,16,0,
2023-04-12 16:00:00,4049.1391666666664,34.7,18,0,
2023-04-12 17:00:00,4028.575833333334,33.6,20,0,
2023-04-12 18:00:00,3953.429166666667,30.9,27,0,
2023-04-12 19:00:00,3973.554166666667,29.1,28,0,
2023-04-12 20:00:00,3785.4175,28.3,29,0,
2023-04-12 21:00:00,3587.4216666666666,27.4,29,0,
2023-04-12 22:00:00,3513.956666666667,24.9,35,0,
2023-04-12 23:00:00,3384.0458333333336,25.2,34,0,
2023-04-13 00:00:00,3176.7666666666664,24.4,35,0,
2023-04-13 01:00:00,3012.744166666667,23.3,38,0,
2023-04-13 02:00:00,2890.84,22.4,43,0,
2023-04-13 03:00:00,2807.5699999999997,22.4,42,0,
2023-04-13 04:00:00,2827.5733333333333,22.2,40,0,
2023-04-13 05:00:00,3026.9525,22.2,46,0,
2023-04-13 06:00:00,3434.230833333333,22.4,47,0,
2023-04-13 07:00:00,3440.726666666667,24.8,43,0,
2023-04-13 08:00:00,3424.9858333333336,28.3,37,0,
2023-04-13 09:00:00,3731.105833333333,31.4,31,0,
2023-04-13 10:00:00,4098.009999999999,34.1,24,0,
2023-04-13 11:00:00,4212.430833333333,35.5,19,0,
2023-04-13 12:00:00,4203.81,36.4,16,0,
2023-04-13 13:00:00,3968.6225,37.2,13,0,
2023-04-13 14:00:00,4161.6025,37.2,13,0,
2023-04-13 15:00:00,4259.038333333333,37.0,12,0,
2023-04-13 16:00:00,4274.231666666667,36.4,12,0,
2023-04-13 17:00:00,4237.549166666667,35.4,16,0,
2023-04-13 18:00:00,4116.494166666666,32.9,19,0,
2023-04-13 19:00:00,4117.580833333333,30.9,20,0,
2023-04-13 20:00:00,3926.39,28.8,22,0,
2023-04-13 21:00:00,3740.5916666666667,27.7,25,0,
2023-04-13 22:00:00,3723.5358333333334,27.6,24,0,
2023-04-13 23:00:00,3630.695416666667,27.1,25,0,
2023-04-14 00:00:00,3422.4874999999997,25.3,30,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 01:00:00,3233.724166666667,23.0,37,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 02:00:00,3103.5533333333333,23.9,34,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 03:00:00,2985.9183333333335,23.2,35,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 04:00:00,2972.2766666666666,21.9,39,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 05:00:00,3067.335833333333,21.8,44,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 06:00:00,3251.0825,23.0,43,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 07:00:00,3382.411666666667,25.7,41,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 08:00:00,3457.0558333333333,29.6,34,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 09:00:00,3749.534166666667,32.6,28,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 10:00:00,4032.1183333333333,34.8,22,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 11:00:00,4253.9591666666665,36.2,17,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 12:00:00,4264.371666666667,37.0,15,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 13:00:00,3980.4991666666665,37.3,14,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 14:00:00,4142.899166666667,37.3,13,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 15:00:00,4207.928333333333,37.0,13,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 16:00:00,4195.9275,36.5,13,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 17:00:00,4143.71,35.7,16,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 18:00:00,4098.465,32.3,22,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 19:00:00,4134.095,30.2,24,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 20:00:00,3973.215833333333,28.1,27,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 21:00:00,3828.183333333333,26.6,29,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 22:00:00,3864.1941666666667,26.0,29,1,Dr. B. R. Ambedkar's Birthday
2023-04-14 23:00:00,3822.92,24.5,31,1,Dr. B. R. Ambedkar's Birthday
2023-04-15 00:00:00,3651.6283333333336,25.4,28,0,
2023-04-15 01:00:00,3445.6008333333334,24.7,30,0,
2023-04-15 02:00:00,3279.273333333333,24.8,32,0,
2023-04-15 03:00:00,3145.460833333333,23.4,33,0,
2023-04-15 04:00:00,3121.2025,23.7,31,0,
2023-04-15 05:00:00,3213.2175,22.0,41,0,
2023-04-15 06:00:00,3388.165833333333,22.4,43,0,
2023-04-15 07:00:00,3411.2125,25.4,39,0,
2023-04-15 08:00:00,3418.536666666667,30.1,32,0,
2023-04-15 09:00:00,3685.331666666667,34.6,22,0,
2023-04-15 10:00:00,3993.2925,37.4,15,0,
2023-04-15 11:00:00,4103.32,38.7,11,0,
2023-04-15 12:00:00,4150.788333333333,39.1,10,0,
2023-04-15 13:00:00,4026.3891666666664,39.1,9,0,
2023-04-15 14:00:00,4188.760833333334,39.0,10,0,
2023-04-15 15:00:00,4290.390833333334,38.9,10,0,
2023-04-15 16:00:00,4261.054166666667,38.3,11,0,
2023-04-15 17:00:00,4205.175833333334,36.9,17,0,
2023-04-15 18:00:00,4105.873333333333,32.1,23,0,
2023-04-15 19:00:00,4126.446666666667,29.5,24,0,
2023-04-15 20:00:00,4036.5791666666664,29.1,23,0,
2023-04-15 21:00:00,3972.685,28.7,21,0,
2023-04-15 22:00:00,3965.6041666666665,34.1,13,0,
2023-04-15 23:00:00,3929.255416666667,26.0,26,0,
2023-04-16 00:00:00,3865.4675,25.5,28,0,
2023-04-16 01:00:00,3663.0550000000003,25.6,27,0,
2023-04-16 02:00:00,3487.1866666666665,25.1,27,0,
2023-04-16 03:00:00,3326.5925,27.5,22,0,
2023-04-16 04:00:00,3261.0466666666666,22.7,31,0,
2023-04-16 05:00:00,3267.1808333333333,23.2,42,0,
2023-04-16 06:00:00,3308.0741666666668,24.9,45,0,
2023-04-16 07:00:00,3330.8608333333336,27.3,39,0,
2023-04-16 08:00:00,3336.693333333333,30.5,32,0,
2023-04-16 09:00:00,3511.5975,32.8,29,0,
2023-04-16 10:00:00,3640.8858333333333,35.3,23,0,
2023-04-16 11:00:00,3780.9683333333337,37.4,20,0,
2023-04-16 12:00:00,3850.2383333333332,38.6,16,0,
2023-04-16 13:00:00,3770.7775,38.8,14,0,
2023-04-16 14:00:00,3985.2316666666666,39.2,13,0,
2023-04-16 15:00:00,4108.426666666667,38.9,14,0,
2023-04-16 16:00:00,4075.2574999999997,38.3,14,0,
2023-04-16 17:00:00,4038.486666666666,37.2,16,0,
2023-04-16 18:00:00,3976.5833333333335,34.2,20,0,
2023-04-16 19:00:00,4055.036666666667,32.1,20,0,
2023-04-16 20:00:00,4080.67,29.9,25,0,
2023-04-16 21:00:00,4157.8225,29.2,26,0,
2023-04-16 22:00:00,4320.1225,28.9,26,0,
2023-04-16 23:00:00,4299.520833333333,27.9,29,0,
2023-04-17 00:00:00,4054.3174999999997,27.0,33,0,
2023-04-17 01:00:00,3803.5766666666664,26.0,37,0,
2023-04-17 02:00:00,3605.1825000000003,24.4,43,0,
2023-04-17 03:00:00,3471.6425,28.4,31,0,
2023-04-17 04:00:00,3391.648333333333,29.3,28,0,
2023-04-17 05:00:00,3451.5208333333335,25.4,41,0,
2023-04-17 06:00:00,3600.8866666666668,25.1,42,0,
2023-04-17 07:00:00,3574.491666666667,27.3,39,0,
2023-04-17 08:00:00,3604.89,30.2,35,0,
2023-04-17 09:00:00,3958.8624999999997,33.6,28,0,
2023-04-17 10:00:00,4394.116666666667,36.4,23,0,
2023-04-17 11:00:00,4526.314166666667,38.2,18,0,
2023-04-17 12:00:00,4543.1483333333335,38.7,15,0,
2023-04-17 13:00:00,4387.649166666667,39.1,14,0,
2023-04-17 14:00:00,4614.9525,38.9,14,0,
2023-04-17 15:00:00,4837.17,38.6,14,0,
2023-04-17 16:00:00,5006.081666666666,38.2,14,0,
2023-04-17 17:00:00,4792.979166666667,37.2,15,0,
2023-04-17 18:00:00,4599.274166666667,35.1,17,0,
2023-04-17 19:00:00,4615.308333333333,31.7,21,0,
2023-04-17 20:00:00,4556.32,35.0,16,0,
2023-04-17 21:00:00,4579.295,35.1,15,0,
2023-04-17 22:00:00,4790.120833333333,34.3,16,0,
2023-04-17 23:00:00,4844.210416666667,28.0,24,0,
2023-04-18 00:00:00,4612.5325,27.9,25,0,
2023-04-18 01:00:00,4327.2175,26.2,30,0,
2023-04-18 02:00:00,4088.3991666666666,25.5,33,0,
2023-04-18 03:00:00,3870.683333333333,26.0,32,0,
2023-04-18 04:00:00,3754.2033333333334,26.1,32,0,
2023-04-18 05:00:00,3767.3891666666664,25.9,35,0,
2023-04-18 06:00:00,3861.78,25.7,37,0,
2023-04-18 07:00:00,3790.8658333333333,28.4,33,0,
2023-04-18 08:00:00,3816.659166666667,31.3,29,0,
2023-04-18 09:00:00,4190.2825,34.8,23,0,
2023-04-18 10:00:00,4602.214166666667,36.9,20,0,
2023-04-18 11:00:00,4765.6658333333335,38.4,17,0,
2023-04-18 12:00:00,4844.7300000000005,39.1,16,0,
2023-04-18 13:00:00,4793.259166666667,39.0,16,0,
2023-04-18 14:00:00,5153.884166666667,38.7,16,0,
2023-04-18 15:00:00,5359.020833333333,38.8,16,0,
2023-04-18 16:00:00,5273.660833333333,37.5,17,0,
2023-04-18 17:00:00,5055.86,38.1,14,0,
2023-04-18 18:00:00,4790.42,35.8,17,0,
2023-04-18 19:00:00,4777.854166666667,34.6,17,0,
2023-04-18 20:00:00,4751.784166666666,32.8,19,0,
2023-04-18 21:00:00,4821.32,32.5,20,0,
2023-04-18 22:00:00,5051.776666666667,31.7,23,0,
2023-04-18 23:00:00,5081.145833333333,30.9,24,0,
2023-04-19 00:00:00,4810.03,29.8,26,0,
2023-04-19 01:00:00,4498.754166666667,27.4,30,0,
2023-04-19 02:00:00,4268.919166666667,28.4,29,0,
2023-04-19 03:00:00,4029.435,26.5,34,0,
2023-04-19 04:00:00,3823.3174999999997,25.3,36,0,
2023-04-19 05:00:00,3787.924166666666,25.7,47,0,
2023-04-19 06:00:00,3843.1491666666666,25.1,49,0,
2023-04-19 07:00:00,3732.3841666666667,26.8,45,0,
2023-04-19 08:00:00,3738.225,29.1,39,0,
